id,price
490,460359.16
491,455923.8
492,1054127.2
493,628906.06
494,598195.2
495,714157.3
496,368905.84
497,1246368.9
498,351192.8
499,243903.56
500,284957.72
501,754582.3
502,405520.8
503,601621.56
504,1139339.4
505,338553.62
506,513924.8
507,845054.8
508,531612.2
509,1187296.9
510,210081.47
511,521798.44
512,501955.47
513,254136.23
514,593990.2
515,342798.78
516,1133118.1
517,708391.2
518,331883.53
519,616353.44
520,409732.0
521,739579.5
522,648861.2
523,242415.77
524,379800.47
525,346614.7
526,679414.56
527,320962.56
528,268528.97
529,444242.5
530,427397.25
531,622460.1
532,585379.1
533,423820.8
534,883867.44
535,214967.88
536,595795.2
537,520817.1
538,425878.22
539,315253.38
540,995169.06
541,348414.06
542,768342.9
543,403688.56
544,242455.64
545,989157.75
546,628065.44
547,957572.7
548,224717.12
549,555113.94
550,334912.88
551,1135649.9
552,878386.9
553,900812.3
554,498121.9
555,423793.2
556,290600.8
557,340842.25
558,1173308.1
559,239846.6
560,212629.27
561,224536.97
562,361329.25
563,612374.7
564,443020.94
565,256358.53
566,1043106.2
567,200457.73
568,466869.8
569,179184.77
570,1047912.75
571,230493.9
572,1118343.5
573,676575.3
574,688750.2
575,471023.44
576,1107236.2
577,861786.6
578,275515.1
579,330498.7
580,714483.56
581,305774.88
582,564779.9
583,1458952.8
584,743276.8
585,989655.56
586,510753.47
587,667136.5
588,474083.7
589,2008547.9
590,510206.94
591,308937.62
592,863453.3
593,423929.25
594,378936.0
595,396029.53
596,1389949.2
597,324028.62
598,624765.06
599,259222.6
600,322563.56
601,198000.47
602,252542.67
603,536152.0
604,1498512.8
605,256663.7
606,682238.3
607,347490.38
608,187239.97
609,567568.7
610,352110.8
611,819257.7
612,644622.44
613,1065705.2
614,305851.8
615,522951.3
616,310853.6
617,1728681.0
618,203311.16
619,644112.8
620,515346.25
621,337046.56
622,374250.94
623,411579.0
624,564863.8
625,402167.7
626,240097.1
627,781727.56
628,529261.2
629,790056.44
630,241364.73
631,406801.88
632,478392.16
633,393800.2
634,394257.0
635,1193338.6
636,539581.3
637,274089.2
638,468552.62
639,521261.62
640,1205089.4
641,1106422.8
642,399460.0
643,424382.1
644,1640743.4
645,508185.53
646,896601.56
647,1668178.4
648,239698.9
649,274750.47
650,409830.5
651,563626.7
652,204859.7
653,458542.03
654,1026631.8
655,818543.56
656,241800.06
657,311704.78
658,408974.8
659,367874.06
660,350658.2
661,343409.5
662,264411.8
663,340576.25
664,1331636.1
665,803036.75
666,430157.66
667,1365781.1
668,293514.75
669,698135.25
670,314446.97
671,655620.2
672,625786.5
673,182520.31
674,411430.2
675,365850.47
676,704613.3
677,303679.38
678,314993.44
679,285774.8
680,257321.5
681,493734.84
682,436993.2
683,348713.66
684,431749.44
685,272210.8
686,663830.75
687,569038.3
688,976477.44
689,444991.1
690,466331.6
691,761995.06
692,704854.7
693,481585.3
694,377001.38
695,308750.0
696,639015.94
697,639971.6
698,251443.25
699,789842.2
700,239706.95
701,507047.75
702,525349.94
703,344293.56
704,490623.72
705,517133.75
706,196604.1
707,247473.25
708,281847.72
709,483042.5
710,504738.38
711,276950.6
712,311994.75
713,649342.94
714,2322357.5
715,389414.06
716,433801.78
717,517466.06
718,392639.75
719,259852.56
720,221534.9
721,521913.47
722,290718.84
723,691021.5
724,349308.88
725,391445.3
726,865334.94
727,709225.2
728,507256.62
729,428731.66
730,775547.44
731,368595.12
732,249632.8
733,447196.8
734,344840.25
735,292854.75
736,563173.3
737,427097.72
738,339169.38
739,481281.5
740,657513.25
741,624779.2
742,250863.69
743,390351.22
744,191900.5
745,191639.97
746,244223.58
747,416366.3
748,313594.5
749,330867.28
750,474609.78
751,505228.84
752,545594.6
753,614593.8
754,337754.75
755,200800.78
756,184117.38
757,690309.2
758,568969.6
759,501850.44
760,707026.8
761,351680.44
762,424855.38
763,191798.03
764,600932.2
765,664226.56
766,209800.66
767,230673.4
768,1321395.1
769,887175.9
770,270766.66
771,314972.84
772,475325.3
773,706188.7
774,1226036.4
775,406720.5
776,766130.06
777,317822.75
778,308222.44
779,636466.6
780,478433.94
781,1276119.4
782,443556.53
783,361956.94
784,921028.44
785,204782.47
786,468082.34
787,748099.8
788,712424.8
789,286380.66
790,459556.5
791,503009.94
792,379268.44
793,247363.25
794,327132.8
795,500806.3
796,246044.62
797,297025.12
798,579953.1
799,314898.84
800,523043.2
801,531783.4
802,233392.69
803,445847.44
804,451502.84
805,355124.5
806,736623.9
807,263818.44
808,552678.3
809,467083.44
810,869527.8
811,489803.88
812,368229.47
813,384762.8
814,301998.94
815,914530.56
816,640535.2
817,283080.44
818,804303.06
819,343691.3
820,498349.88
821,908686.8
822,464597.88
823,338871.25
824,265534.38
825,561735.4
826,468733.66
827,277191.78
828,1376634.2
829,262722.06
830,649272.06
831,484644.28
832,293475.12
833,601945.94
834,326613.53
835,236418.11
836,1484047.1
837,645576.56
838,622053.94
839,565931.94
840,409452.8
841,333577.5
842,195607.28
843,626502.56
844,398675.7
845,528614.25
846,1245406.4
847,446598.28
848,320636.6
849,1170636.5
850,637534.44
851,1516835.1
852,675178.5
853,295491.84
854,438387.44
855,413204.94
856,385587.3
857,330000.12
858,328310.66
859,249846.25
860,631169.75
861,689402.56
862,436929.25
863,1287252.9
864,204276.28
865,870878.44
866,343085.06
867,431616.7
868,1585433.2
869,839650.8
870,633668.94
871,301956.3
872,215471.28
873,229850.97
874,263128.25
875,269793.78
876,381697.22
877,483887.5
878,387287.03
879,246256.78
880,791613.2
881,652551.9
882,366520.3
883,718284.7
884,294007.5
885,878421.9
886,443916.16
887,576937.25
888,366758.9
889,516027.62
890,472229.47
891,238769.97
892,715171.44
893,216058.83
894,368185.94
895,1418850.5
896,399802.62
897,844001.44
898,779920.94
899,498048.44
900,550016.2
901,903517.44
902,470923.53
903,310575.88
904,1233803.9
905,402696.03
906,267896.2
907,669853.06
908,762576.3
909,639849.0
910,836771.06
911,794955.1
912,391689.8
913,796587.94
914,635632.7
915,314000.16
916,376288.3
917,604273.06
918,460759.22
919,665706.7
920,279846.84
921,400968.12
922,276255.0
923,726622.44
924,410632.3
925,640422.3
926,572701.25
927,549124.7
928,294406.44
929,467753.2
930,481105.25
931,734171.2
932,373567.7
933,227704.61
934,410645.25
935,850779.5
936,625556.1
937,465638.25
938,405022.6
939,356423.06
940,323725.03
941,803798.8
942,306221.12
943,476199.22
944,370374.66
945,674509.94
946,883633.0
947,502400.22
948,796130.2
949,233398.5
950,770780.2
951,352761.75
952,400613.6
953,390321.9
954,379583.25
955,447571.6
956,466359.56
957,422229.75
958,960456.56
959,630636.5
960,479605.4
961,421668.75
962,307818.94
963,260897.73
964,217763.19
965,622604.2
966,213061.03
967,580888.94
968,511840.56
969,478261.8
970,4763981.0
971,294748.78
972,360867.97
973,210470.42
974,687604.94
975,375511.8
976,576063.06
977,142122.75
978,311189.62
979,848288.5
980,427878.22
981,428675.7
982,344279.8
983,599578.75
984,433598.8
985,183407.1
986,655138.44
987,429903.25
988,235996.5
989,762379.44
990,3698186.8
991,922992.06
992,305665.38
993,410165.16
994,357870.2
995,357022.06
996,728107.9
997,310981.03
998,220759.34
999,611083.44
1000,473050.28
1001,392948.0
1002,1013270.94
1003,372034.3
1004,537831.06
1005,547230.1
1006,576775.56
1007,717690.8
1008,385915.34
1009,603675.3
1010,397439.88
1011,531305.9
1012,585736.3
1013,357929.22
1014,518547.2
1015,452242.0
1016,341634.12
1017,306085.7
1018,629063.6
1019,702684.75
1020,688387.7
1021,479724.38
1022,1162193.6
1023,721760.7
1024,1190302.4
1025,1016880.06
1026,216882.6
1027,362589.94
1028,285024.03
1029,570245.7
1030,615830.4
1031,352271.3
1032,656978.3
1033,305292.9
1034,463710.62
1035,357069.88
1036,647494.6
1037,633865.44
1038,226316.47
1039,208653.67
1040,1106080.2
1041,540069.94
1042,320982.38
1043,1119217.4
1044,353051.97
1045,781175.94
1046,203535.53
1047,647051.94
1048,593359.6
1049,316052.5
1050,208340.03
1051,2927783.0
1052,571876.8
1053,584136.6
1054,394745.0
1055,1515763.5
1056,530301.7
1057,546639.8
1058,293344.56
1059,552277.7
1060,778581.2
1061,415439.38
1062,385955.44
1063,276592.7
1064,327711.78
1065,514905.28
1066,604850.3
1067,495150.16
1068,540815.8
1069,342060.16
1070,286969.2
1071,305544.4
1072,270495.72
1073,682986.56
1074,753285.9
1075,468460.5
1076,408157.94
1077,685707.5
1078,596939.44
1079,445472.75
1080,418622.88
1081,1249879.4
1082,567929.94
1083,866885.4
1084,459942.0
1085,207319.25
1086,287829.84
1087,629477.94
1088,498565.1
1089,590015.2
1090,468505.84
1091,336300.2
1092,311193.66
1093,239693.17
1094,176168.47
1095,1390338.6
1096,275273.75
1097,438532.8
1098,278005.47
1099,458442.62
1100,597649.1
1101,571555.3
1102,598256.06
1103,641876.25
1104,353904.8
1105,227957.34
1106,226123.69
1107,603682.2
1108,443378.78
1109,916708.25
1110,550098.0
1111,646559.75
1112,540629.44
1113,276316.25
1114,243428.69
1115,554684.06
1116,292557.94
1117,474129.56
1118,479973.44
1119,345972.6
1120,198092.0
1121,329045.0
1122,637056.3
1123,297713.12
1124,436511.84
1125,409929.44
1126,755629.94
1127,675981.2
1128,400590.06
1129,1125427.8
1130,311031.28
1131,393553.34
1132,732496.1
1133,376258.88
1134,377664.2
1135,367973.94
1136,447329.0
1137,320434.28
1138,423003.5
1139,439719.53
1140,712646.7
1141,641005.8
1142,983382.94
1143,234829.17
1144,317065.8
1145,1049673.1
1146,454842.12
1147,399124.06
1148,1453045.8
1149,336464.0
1150,706903.3
1151,625927.44
1152,373240.88
1153,351262.16
1154,622807.56
1155,1428289.9
1156,572571.8
1157,696473.06
1158,332033.75
1159,665632.44
1160,439540.1
1161,361729.2
1162,312795.28
1163,381564.06
1164,273480.7
1165,240812.5
1166,349464.56
1167,1231072.1
1168,367677.88
1169,475184.28
1170,2522613.5
1171,576970.56
1172,1215559.4
1173,266342.22
1174,222897.47
1175,235775.8
1176,340121.94
1177,258267.97
1178,254681.95
1179,292154.5
1180,751780.2
1181,272317.88
1182,468079.22
1183,356153.5
1184,539896.06
1185,404182.6
1186,213493.62
1187,437675.25
1188,611553.2
1189,448974.6
1190,330086.97
1191,502195.2
1192,247713.75
1193,750753.56
1194,849825.06
1195,627741.0
1196,470269.25
1197,219495.19
1198,266350.34
1199,274315.25
1200,720277.4
1201,410466.88
1202,875031.4
1203,339769.25
1204,775210.56
1205,532632.5
1206,304419.3
1207,305217.7
1208,321689.38
1209,1546805.6
1210,700945.94
1211,571973.1
1212,516604.56
1213,212364.34
1214,301892.62
1215,885776.1
1216,702318.7
1217,946775.8
1218,467234.7
1219,497359.47
1220,494365.88
1221,427833.22
1222,257834.17
1223,631008.8
1224,244827.84
1225,375680.7
1226,1197854.8
1227,471523.03
1228,269066.34
1229,1081362.6
1230,558928.8
1231,402753.12
1232,854817.9
1233,455057.3
1234,434833.75
1235,409863.9
1236,312921.75
1237,314292.06
1238,592766.1
1239,578924.7
1240,480886.56
1241,300592.75
1242,542896.5
1243,304210.3
1244,248032.73
1245,336830.03
1246,853492.0
1247,734162.6
1248,253202.94
1249,253925.47
1250,1714276.5
1251,919065.06
1252,697805.7
1253,719979.2
1254,394613.3
1255,632939.94
1256,698345.7
1257,1097631.1
1258,1805553.6
1259,474361.03
1260,333131.2
1261,333518.84
1262,1739652.0
1263,251525.56
1264,427290.56
1265,371617.94
1266,288240.6
1267,340356.12
1268,364592.3
1269,707925.7
1270,261204.34
1271,811233.06
1272,344858.6
1273,396958.8
1274,460364.6
1275,600385.6
1276,730404.8
1277,346222.72
1278,386331.88
1279,677543.7
1280,737263.44
1281,366515.94
1282,732770.1
1283,713633.8
1284,289313.94
1285,636848.06
1286,380978.25
1287,427965.0
1288,884026.7
1289,285419.12
1290,302808.38
1291,270596.12
1292,123635.24
1293,251933.23
1294,939823.44
1295,756295.44
1296,300008.47
1297,541960.7
1298,500591.34
1299,386223.72
1300,370593.3
1301,348418.16
1302,415488.06
1303,513510.56
1304,601364.3
1305,370689.53
1306,205712.28
1307,552448.56
1308,751987.2
1309,443628.47
1310,921134.7
1311,1190704.8
1312,409188.06
1313,190443.56
1314,357201.53
1315,1254418.4
1316,551963.9
1317,433741.8
1318,566915.25
1319,275200.44
1320,796378.44
1321,390022.12
1322,428543.1
1323,268221.56
1324,479162.47
1325,445290.56
1326,770273.8
1327,396847.7
1328,631764.06
1329,804955.2
1330,1367393.5
1331,250908.53
1332,491300.4
1333,471502.5
1334,339149.0
1335,388884.78
1336,872109.3
1337,2478473.5
1338,463968.16
1339,887482.5
1340,285873.56
1341,303942.12
1342,293742.88
1343,311579.12
1344,619046.56
1345,239521.22
1346,198879.12
1347,557441.9
1348,464726.62
1349,255307.97
1350,626527.94
1351,467522.25
1352,483957.5
1353,253983.28
1354,605332.3
1355,597784.94
1356,422056.25
1357,390399.34
1358,198037.02
1359,259678.55
1360,586416.56
1361,785200.44
1362,351651.5
1363,424163.75
1364,490329.22
1365,927671.5
1366,409659.2
1367,488632.88
1368,206409.28
1369,352056.44
1370,291806.88
1371,559943.4
1372,637011.75
1373,389204.47
1374,492898.8
1375,625277.94
1376,473435.38
1377,271710.8
1378,775017.1
1379,573661.25
1380,359589.7
1381,314826.25
1382,610487.3
1383,285160.78
1384,1506968.9
1385,442195.3
1386,315608.6
1387,488565.56
1388,390226.75
1389,555042.8
1390,299252.56
1391,406753.2
1392,490934.0
1393,444126.06
1394,296034.22
1395,384420.8
1396,238467.06
1397,279949.62
1398,677285.44
1399,203827.38
1400,441263.56
1401,432130.78
1402,265643.72
1403,560446.3
1404,438472.56
1405,351300.88
1406,343141.5
1407,887791.3
1408,239223.0
1409,376307.25
1410,1191249.9
1411,449716.56
1412,367939.94
1413,306708.3
1414,499916.1
1415,400161.2
1416,245161.97
1417,656801.06
1418,404219.2
1419,524346.8
1420,814830.94
1421,468179.3
1422,380574.72
1423,378423.1
1424,354801.8
1425,238056.66
1426,518717.16
1427,451961.34
1428,671312.2
1429,457653.75
1430,295903.25
1431,493781.44
1432,524431.5
1433,333196.84
1434,331936.0
1435,350963.03
1436,427042.22
1437,305205.88
1438,290070.25
1439,433512.56
1440,308369.2
1441,227972.1
1442,531084.94
1443,415881.0
1444,298937.2
1445,211380.62
1446,364317.56
1447,363980.62
1448,411325.53
1449,258090.25
1450,1322840.9
1451,337905.06
1452,790484.4
1453,535460.25
1454,1561041.8
1455,294099.62
1456,267901.94
1457,1195763.4
1458,549673.4
1459,497852.4
1460,303596.5
1461,728657.94
1462,346839.62
1463,467105.3
1464,240521.1
1465,1108823.1
1466,222295.48
1467,475814.7
1468,1461941.5
1469,405198.97
1470,215338.88
1471,658163.0
1472,217616.31
1473,316725.5
1474,624715.94
1475,479705.78
1476,621387.9
1477,1261728.1
1478,498643.06
1479,941424.8
1480,454499.47
1481,951320.7
1482,492395.88
1483,507296.5
1484,266758.88
1485,940896.06
1486,498593.62
1487,343418.1
1488,359089.34
1489,481490.47
1490,283282.4
1491,315175.28
1492,381836.47
1493,552802.44
1494,359156.25
1495,379598.44
1496,569957.3
1497,595652.94
1498,404373.5
1499,675831.56
1500,504074.38
1501,566249.25
1502,668725.4
1503,465427.66
1504,216975.56
1505,272227.56
1506,344865.25
1507,381146.25
1508,1048477.56
1509,520193.6
1510,1000121.8
1511,411305.72
1512,430809.03
1513,2202896.2
1514,1153952.4
1515,580631.3
1516,556699.5
1517,584612.94
1518,379873.47
1519,282230.44
1520,420599.72
1521,394465.72
1522,1755638.8
1523,587695.1
1524,281657.94
1525,240829.92
1526,401129.66
1527,429076.3
1528,319309.47
1529,1294113.4
1530,837299.1
1531,262980.06
1532,608517.06
1533,390785.38
1534,326576.4
1535,521296.53
1536,367208.5
1537,590489.6
1538,358293.72
1539,538894.75
1540,463228.3
1541,363194.03
1542,369291.2
1543,305106.8
1544,249745.53
1545,405389.7
1546,524588.44
1547,337636.56
1548,228296.77
1549,456247.38
1550,443352.88
1551,679920.06
1552,395826.72
1553,243434.7
1554,638259.06
1555,861651.9
1556,429463.7
1557,191621.9
1558,358895.44
1559,579439.25
1560,629419.2
1561,906736.7
1562,351464.1
1563,224311.38
1564,380459.94
1565,534874.5
1566,225258.92
1567,665040.44
1568,312664.72
1569,419767.56
1570,902125.5
1571,313915.44
1572,289545.0
1573,249179.39
1574,560533.3
1575,437540.44
1576,412954.8
1577,256285.86
1578,259375.73
1579,262787.06
1580,305700.84
1581,299293.94
1582,589945.9
1583,368350.0
1584,339410.7
1585,449846.97
1586,224187.08
1587,286386.06
1588,322214.4
1589,668814.5
1590,659927.8
1591,360299.3
1592,529419.25
1593,672209.0
1594,666302.06
1595,337416.16
1596,850580.8
1597,354781.3
1598,391602.5
1599,452677.06
1600,220951.9
1601,329834.47
1602,221645.44
1603,424257.2
1604,680400.7
1605,592905.56
1606,204349.36
1607,1567285.4
1608,1360692.1
1609,239854.81
1610,1783614.1
1611,393304.3
1612,252921.92
1613,851706.3
1614,492759.8
1615,437616.56
1616,420550.16
1617,569749.06
1618,498512.2
1619,531683.44
1620,892504.44
1621,314858.88
1622,354664.5
1623,884448.75
1624,445714.0
1625,258410.31
1626,412471.94
1627,241860.9
1628,492767.03
1629,420966.34
1630,415177.0
1631,729752.7
1632,506755.97
1633,258806.22
1634,563122.7
1635,326397.88
1636,544725.56
1637,335896.0
1638,443045.0
1639,539536.44
1640,1066449.4
1641,370689.56
1642,627132.44
1643,882698.3
1644,367431.7
1645,521385.3
1646,554711.3
1647,673632.3
1648,575739.8
1649,286109.12
1650,1831992.6
1651,686990.5
1652,254749.31
1653,970912.8
1654,497394.94
1655,724058.2
1656,513930.22
1657,798561.06
1658,622985.6
1659,292814.12
1660,364191.3
1661,776188.3
1662,356151.9
1663,635528.7
1664,296215.25
1665,323442.56
1666,444071.75
1667,237744.44
1668,835057.44
1669,438883.62
1670,593738.2
1671,1122054.4
1672,318038.8
1673,543344.44
1674,723834.25
1675,597485.1
1676,702013.56
1677,866007.7
1678,329624.06
1679,306501.7
1680,374876.53
1681,307515.03
1682,700839.56
1683,355611.34
1684,297090.25
1685,355871.44
1686,365799.66
1687,321117.0
1688,238691.53
1689,455816.44
1690,551415.6
1691,355170.47
1692,349814.5
1693,229272.92
1694,400969.0
1695,813089.5
1696,223769.4
1697,933314.2
1698,310519.9
1699,738779.56
1700,239411.78
1701,731363.1
1702,306011.44
1703,278312.75
1704,454803.16
1705,587792.4
1706,968299.6
1707,978871.2
1708,373293.0
1709,262745.12
1710,509755.3
1711,263717.5
1712,301314.5
1713,453920.56
1714,330135.28
1715,398086.4
1716,801441.44
1717,273705.16
1718,496794.12
1719,229160.16
1720,503673.44
1721,639711.7
1722,2341520.2
1723,412895.44
1724,1587481.4
1725,496363.8
1726,437995.44
1727,1146775.4
1728,742938.4
1729,425700.94
1730,284621.88
1731,298830.6
1732,446974.8
1733,264138.97
1734,669280.44
1735,404548.34
1736,221071.6
1737,490186.0
1738,714167.8
1739,185357.61
1740,297505.66
1741,1766631.1
1742,355468.03
1743,746764.2
1744,779883.7
1745,421644.2
1746,303131.34
1747,605837.3
1748,270826.25
1749,777744.06
1750,278512.38
1751,456046.9
1752,340486.53
1753,580628.3
1754,206958.84
1755,529610.1
1756,448077.66
1757,416353.12
1758,472156.75
1759,201098.7
1760,247766.0
1761,563143.44
1762,587517.56
1763,475989.72
1764,395634.9
1765,238098.36
1766,352291.1
1767,195017.38
1768,261223.86
1769,613569.7
1770,315396.3
1771,904412.3
1772,924911.06
1773,247299.75
1774,425723.9
1775,307365.4
1776,473026.5
1777,409606.9
1778,282690.5
1779,369734.2
1780,587380.25
1781,259589.2
1782,240423.56
1783,808516.9
1784,556752.8
1785,388316.75
1786,521646.62
1787,223374.1
1788,424961.0
1789,519251.8
1790,247143.14
1791,344402.16
1792,254070.88
1793,507731.62
1794,338095.38
1795,708236.56
1796,1035003.94
1797,436227.1
1798,516257.94
1799,781641.44
1800,990541.2
1801,707018.06
1802,294934.06
1803,415512.25
1804,722539.56
1805,327409.06
1806,410469.7
1807,354104.38
1808,479205.22
1809,518116.6
1810,566704.75
1811,501303.6
1812,252981.77
1813,507008.28
1814,822800.1
1815,497572.16
1816,339292.66
1817,304961.56
1818,391881.94
1819,725472.94
1820,270663.2
1821,588242.7
1822,195350.62
1823,240563.45
1824,520231.44
1825,1870367.0
1826,198588.34
1827,367569.22
1828,408393.84
1829,532566.75
1830,301649.6
1831,218577.27
1832,543891.44
1833,1649871.1
1834,846119.56
1835,391039.44
1836,510401.06
1837,1385049.9
1838,451670.94
1839,188272.31
1840,448566.62
1841,1085530.2
1842,324041.6
1843,586911.9
1844,521931.88
1845,442333.4
1846,764921.56
1847,968108.06
1848,640697.2
1849,443190.16
1850,277057.5
1851,436925.94
1852,421833.8
1853,742289.3
1854,284910.2
1855,267441.47
1856,260635.2
